"location","latitude","longitude"
"Mobile_Cle Elum",47.19758,-120.95823
"MMCA81014",35.40783,-120.54674
"Tulsa 0175",36.149876,-96.011665
"MMCA81014",35.408077,-120.54661
"MARTINSBURG",39.4656,-77.9583
"Lewiston",44.089355,-70.214134
"MMCA82026",38.47279,-121.38112
"Blair",41.55066,-96.14662
"Davenport, Hayes Sch",41.51203,-90.624016
"MMNPS1026",40.946873,-123.63664
"Leavenworth_Mobile",47.558506,-120.67274
"MMNPS1026",40.94688,-123.63651
"PM2.5 Mammoth Lakes",37.645767,-118.96646
"MMCA81023",38.22001,-122.26704
"MMFRA1001",39.396393,-121.14412
"MMCA81033",38.561047,-121.50712
"Mobile_Cle Elum",47.197598,-120.95827
"MMNPS1031",40.800735,-124.158424
"ERIE",42.1428,-80.0372
"MMCA81012",40.639565,-122.238396
"Elyria - Sheffield",41.420883,-82.095726
"Vichy Elementary Sch",38.33498,-122.25794
"MMNPS1026",40.946697,-123.636536
"Cle Elum_Mobile",47.19765,-120.95812
"Hope",39.294323,-85.766846
"GBUAPCD EBAM @ Bridg",38.257698,-119.21831
"Carthage",39.194332,-84.47897
"MMCA81014",35.407936,-120.546646
"Gonzales",36.5123,-121.43493
"Unit153",48.97123,-115.195145
"SJ Baut",36.845375,-121.53731
"Unit1029",41.728554,-122.521545
"GBUAPCD EBAM @ Lee V",37.95696,-119.12092
"MMCA81033",38.804237,-123.01825
"Cle Elum_Mobile",47.197556,-120.95831
"Near Road",41.829494,-71.41746
"MADISON EAST",43.1008,-89.3572
"Unit1019",36.138443,-118.617004
"Lafayette-Greenbush",40.4316,-86.8525
"GBUAPCD EBAM @ Lee V",37.36075,-118.33089
"Leavenworth_Mobile",47.558582,-120.672714
"PM2.5 Mammoth Lakes",37.645813,-118.96651
"7E Deming Airport",32.2558,-107.7228
"MMNPS1031",40.800777,-124.15849
"PM2.5 Mammoth Lakes",37.645737,-118.96653
"MMNPS1026",40.946774,-123.63649
"Jackson NCORE",32.32911,-90.182724
"GBUAPCD EBAM @ Lee V",37.360703,-118.33076
"Unit0269",38.979298,-105.35301
"BONTERRE",37.8969,-90.4222
"GBUAPCD EBAM @ Crowl",37.566795,-118.74195
"GBUAPCD EBAM @ Woodf",38.765633,-119.807365
"MMNPS1027",40.102726,-123.7939
"Rincon Valley School",38.481834,-122.670746
"G. T. Bray Park",27.4808,-82.6186
"Bonners Ferry Kooten",48.70555,-116.368965
"GBUAPCD EBAM @ Bento",37.817776,-118.4759
"Southwick Community",38.2317,-85.8156
"GBUAPCD EBAM @ June",37.78432,-119.0736
"Unit153",48.971207,-115.19516
"NWBLMFLD",38.706,-92.093
"Crystal River Preser",28.958372,-82.6431
"16th and Whitmore",41.32247,-95.93799
"Arlington Municipal",32.6558,-97.0886
"MMCA81033",34.390102,-119.5064
"Congaree Bluff",33.8147,-80.7811
"MMCA81014",35.40793,-120.54667
"GBUAPCD EBAM @ Crowl",37.56675,-118.74201
"MMCA81024",41.04712,-123.67518
"GBUAPCD EBAM @ Lee V",37.95696,-119.121025
"MMCA81033",38.804226,-123.01821
"MMCA81010",38.93309,-119.97171
"DP4TH",42.312157,-83.09194
"Substation",36.7969,-108.4725
"MMCA81010",39.649048,-121.64968
"GBUAPCD EBAM @ Crowl",37.56673,-118.741974
"Miami East HS",40.08455,-84.11412
"Skyview",28.453167,-81.39714
"GBUAPCD EBAM @ Bridg",38.257484,-119.21842
"Felton Cal-Fire",37.048088,-122.074615
"MMCA81014",35.407906,-120.54675
"MMCA81015",38.610905,-122.86884
"Pioneer Park",46.58432,-112.04162
"DEER",35.8325,-93.2192
"MMCA82003",38.247326,-119.22003
"MMCA81015",38.61086,-122.86882
"MMCA81023",38.21992,-122.267
"Beulah North",47.2986,-101.7669
"GBUAPCD EBAM @ Lone",36.60898,-118.057816
"Southside",33.9,-86.05
"Greenwood",33.4609,-112.1175
"Bakersfield - Califo",35.356613,-119.062614
"MMCA81006",41.83921,-122.85124
"Cle Elum_Mobile",47.197586,-120.958336
"York DW",39.8608,-76.4619
"GBUAPCD EBAM @ Lone",36.608997,-118.05788
"MMNPS1026",40.94698,-123.636444
"MMCA81036",38.753147,-122.62221
"Saul Martinez",33.572018,-116.06382
"Valley Central",41.5231,-74.215
"Las Flores Canyon",34.4897,-120.0458
"MMCA81033",38.56082,-121.50703
"Sweet Home - Fire De",44.3958,-122.7305
"Perimeter Road",25.785473,-80.2842
"Boise Fire Station",43.61889,-116.21361
"MMCA81010",40.735386,-122.228264
"MMCA81023",34.25197,-116.83381
"Houston Deer Park C3",29.670025,-95.12851
"Bad River Tribal Sch",46.6144,-90.6986
"Nursery Rd.",47.715385,-116.82725
"Leavenworth_Mobile",47.55859,-120.672714
"MLK",39.7394,-75.5581
"Mt Ninham",41.4561,-73.7103
"Unit1019",36.13838,-118.61711
"GBUAPCD EBAM @ June",37.784374,-119.07371
"Middletown",41.55,-72.626
"GBUAPCD EBAM @ Alpin",38.766277,-119.80756
"Cle Elum_Mobile",47.19764,-120.95827
"GBUAPCD EBAM @ Lee V",37.360695,-118.33078
"Laramie Mobile",41.30283,-105.586
"MMCA81014",35.40793,-120.546646
"MMCA81033",38.5608,-121.50703
"DECATUR",39.8669,-88.9256
"MMCA81033",38.56096,-121.50707
"GBUAPCD EBAM @ Crowl",37.56675,-118.74193
"GBUAPCD EBAM @ Lone",36.60903,-118.05792
"GBUAPCD EBAM 1",37.956917,-119.12087
"MMFRA1001",39.396416,-121.14394
"MMCA81023",38.219944,-122.26706
"Raymond-4th St",46.688217,-123.731766
"LIVONIA NEAR ROAD",42.421494,-83.42517
"MMNPS1031",40.8007,-124.15853
"Ashland Fire Dept",42.1941,-122.7086
"MMCA81012",40.71029,-122.33564
"MMCA81046",38.507595,-122.47902
"MMCA81006",38.765892,-120.596
"BEAV",40.7478,-80.3167
"Cle Elum_Mobile",47.197533,-120.95836
"GT Craig NCore",41.49219,-81.67855
"MMNPS1031",40.800713,-124.15851
"GBUAPCD EBAM @ June",37.78441,-119.07371
"MMCA81033",38.560875,-121.50712
"JAMES S. LONG PARK",38.85287,-77.63462
"GBUAPCD EBAM @ June",37.784397,-119.073685
"MMNPS1026",40.94684,-123.63647
"Colusa - Sunrise Blv",39.2031,-122.0169
"Marshall",44.4572,-95.835
"Mobile_Newport",48.186485,-117.04911
"MMCA81042",38.510715,-122.80616
"Lone Pine EBAM",36.607677,-118.06215
"Summerville",34.4742,-85.4081
"Homestead Fire Stati",25.4719,-80.4828
"MMCA82063",39.484787,-121.2251
"MMCA81010",40.50523,-122.54339
"MMCA81014",35.407883,-120.54662
"MMCA81015",38.610935,-122.86888
"MMFRA1001",39.48246,-121.221214
"Unit386",35.687035,-105.895584
"Heritage Ranch (temp",35.743477,-120.877235
"GBUAPCD EBAM @ Lone",36.60899,-118.05784
"MMCA81014",35.40793,-120.54661
"GBUAPCD EBAM @ Lone",36.60901,-118.05792
"Cle Elum_Mobile",47.197533,-120.95831
"MMNPS1027",40.102684,-123.7939
"MMCA81042",38.51075,-122.80599
"Alhambra",38.869,-89.6228
"Orchard Farm",38.8994,-90.44917
"El Cajon - FSD",32.817978,-116.96813
"GBUAPCD EBAM @ June",37.78435,-119.07365
"Fairhaven2",41.6454,-70.898
"Lone Pine EBAM",36.60722,-118.05468
"Madras - Westside Sc",44.6306,-121.1316
"Cheyenne NCore",41.18222,-104.778336
"Providence",41.8081,-71.415
"PM2.5 Mammoth Lakes",37.64576,-118.96651
"Phelan - Beekley Roa",34.425053,-117.58981
"South Bend-Shields D",41.6967,-86.2147
"GBUAPCD EBAM @ Alpin",37.36094,-118.39395
"MMNPS1031",40.79522,-124.15575
"Minneapolis-Near Roa",44.9653,-93.2551
"MMCA81042",38.51076,-122.80599
"FAB",39.9603,-75.1424
"Nogales Post Office",31.337204,-110.93672
"Mission C43",26.226227,-98.29107
"Canyonlands NP",38.4583,-109.8211
"MMCA81051",35.527092,-120.52884
"Dixie",32.6833,-93.8617
"NLRAP",34.8306,-92.2594
"MMCA81015",38.610977,-122.86884
"MMCA81033",34.39019,-119.506485
"Texas City Ball Park A147/C1022",29.385233,-94.93152
"Newport_Mobile",48.186485,-117.04911
"GBUAPCD EBAM @ Woodf",38.76556,-119.80741
"GBUAPCD EBAM @ Woodf",38.76573,-119.807365
"MMCA81033",38.804256,-123.01825
"Santa Rosa Fire Stat",38.438297,-122.67107
"Queen Valley",33.2894,-111.2928
"Virginia",47.5212,-92.5393
"PM2.5 Mammoth Lakes",37.64576,-118.96653
"GBUAPCD EBAM @ Lee V",37.95694,-119.12098
"MMCA81006",38.765827,-120.59594
"MMCA81011",32.792118,-115.563065
"MMNPS1031",40.800724,-124.15851
"Newport_Mobile",48.18639,-117.04905
"Chamizal C41",31.7656,-106.455
"Miami Ridgeline",33.3992,-110.8589
"Gillette SLAMS",44.288006,-105.51702
"Rexburg PM25",43.809486,-111.800476
"MMFRA1001",39.482437,-121.22119
"Unit328",35.67152,-105.955696
"Unit1019",36.138313,-118.617065
"Newport_Mobile",48.18652,-117.04913
"MMNPS1026",40.946766,-123.63651
"MMCA81027",41.796314,-123.37539
"MMCA82003",38.247345,-119.22003
"FRANCONIA",38.77335,-77.10468
"Valparaiso",41.51212,-87.03624
"Port Angeles-E 5th S",48.115,-123.43643
"Fernley",39.602737,-119.247856
"Horn Point",38.5876,-76.1408
"Mobile_Cle Elum",47.197567,-120.95823
"St. Cloud",45.55,-94.1333
"GBUAPCD EBAM @ Lone",36.609043,-118.05792
"MMNPS1027",40.10278,-123.79392
"Freeport South Avenue I C1012",28.96443,-95.35483
"Marion Mobile Monito",35.68694,-81.995
"PM2.5 Mammoth Lakes",37.64576,-118.96659
"Milwaukee College Av",42.93057,-87.932106
"Sunriver Three River",43.868958,-121.43425
"MMCA81036",38.753178,-122.62216
"GBUAPCD EBAM @ Lee V",37.956852,-119.12098
"Unit153",48.97125,-115.195045
"HOLLAND",42.7678,-86.1486
"PM2.5 Mammoth Lakes",37.645725,-118.96653
"MMCA81010",40.54866,-122.17396
"Davey",40.9847,-96.6772
"Seattle-Duwamish",47.562,-122.3405
"GBUAPCD EBAM @ Lee V",37.956894,-119.12106
"Perimeter",25.785473,-80.2842
"Unit0216",32.39675,-110.99714
"Plain_Mobile",47.768513,-120.6645
"MMNPS1027",40.102715,-123.793884
"Hidden Valley School",38.473618,-122.70076
"MMNPS1027",40.102737,-123.79386
"Bangor MSS",44.817398,-68.77276
"PM2.5 Mammoth Lakes",37.64591,-118.96661
"Maple Canyon",40.087807,-82.95959
"CARL",40.2464,-77.1867
"VERIZON",38.903824,-77.04613
"SPG",30.309196,-81.65259
"Auburn 29th St",47.2814,-122.2233
"Houston Bayland Park",29.6958,-95.4992
"Athens",33.925,-83.3575
"GBUAPCD EBAM @ Woodf",38.765656,-119.807434
"GBUAPCD EBAM @ Lone",36.61079,-118.0555
"MMCA81001",38.684277,-120.98823
"Sikes Elementary Sch",27.94,-82.0003
"Manse",36.212788,-115.994804
"White Fish Dead End",48.400524,-114.335976
"HAMPTON",37.10373,-76.38702
"Coleville EBAM",38.54561,-119.478874
"MMCA81033",38.56048,-121.50675
"GBUAPCD EBAM @ Lone",36.608967,-118.057945
"Santa Rosa Fire Stat",38.43835,-122.67109
"Walter Johnson",36.16975,-115.26302
"Linda",36.349377,-116.03197
"Millington",39.3052,-75.7972
"Apex",36.39103,-114.90743
"MMCA81014",35.40784,-120.546715
"Mill City",44.75209,-122.479675
"Carmel River School",36.542107,-121.92295
"Glen Burnie",39.1694,-76.6281
"MMCA81030",38.933186,-119.97186
"Morrisania",40.8367,-73.9214
"Lyons",44.778744,-122.61705
"PM2.5 Woodfords EBAM",38.765614,-119.80734
"GBUAPCD EBAM @ Bento",37.817783,-118.47592
"PM2.5 Mammoth Lakes",37.645767,-118.9658
"Unit1019",36.13827,-118.61679
"MMCA81030",38.933167,-119.971756
"Bridgeport EBAM",38.247723,-119.227455
"Noblesville-191st St",40.0683,-85.992455
"BRYSON",35.4356,-83.4436
"GBUAPCD EBAM @ June",37.784492,-119.07362
"MMCA81032",38.21151,-122.13297
"SPFD_IB",39.831524,-89.64092
"Unit0216",40.07352,-106.0979
"Johnstown",40.3097,-78.9158
"Wilmington",39.43004,-83.788506
"Cata�o 40",18.428389,-66.141655
"Patterson Pass",37.689613,-121.63191
"Miami Jones Ranch",33.3855,-110.86726
"GBUAPCD EBAM @ Coso",36.049416,-117.94381
"Unit1029",41.728542,-122.52159
"MMNPS1031",40.800766,-124.15853
"GBUAPCD EBAM @ Bridg",38.257698,-119.21835
"Rockland Cty",41.18208,-74.02819
"MMNPS1026",40.946754,-123.63638
"MSPTH",40.7269,-73.8933
"Mammoth Lakes",37.6481,-118.9733
"Mobile-Goldendale",47.198124,-120.9587
"Custer-Loomis (SO-AQ",48.9507,-122.5544
"GBUAPCD EBAM @ Bridg",38.257656,-119.21842
"Morro Bay (Temporary",35.36639,-120.8426
"SLV Middle School AM",37.06315,-122.0831
"Omak-Colville Tribe",48.39999,-119.51896
"MMCA81010",38.933067,-119.97173
"Odiorne State Park",43.0022,-70.7458
"Barstow",34.894054,-117.02476
"Unit153",48.97117,-115.19513
"Mobile_Cle Elum",47.197598,-120.95816
"Albany",40.300385,-85.245865
"MMCA81033",38.506866,-122.47155
"Chester",39.8356,-75.3725
"West Mesa",32.11,-106.51
"MMCA81016",41.30426,-123.53727
"Unit1019",36.138336,-118.61715
"GBUAPCD EBAM @ Lee V",37.95693,-119.121025
"GBUAPCD EBAM @ Woodf",38.765667,-119.807495
"Plain_Mobile",47.19763,-120.95831
"Coleville EBAM",38.54561,-119.47885
"GBUAPCD EBAM @ Woodf",38.765644,-119.80745
"PM2.5 Mammoth Lakes",37.645844,-118.966484
"MMCA81024",41.04706,-123.6752
"Bridgeport EBAM",38.24769,-119.22747
"GBUAPCD EBAM @ Bridg",38.257687,-119.21842
"Seiling",36.1589,-98.9353
"Troost",39.1047,-94.5706
"MMCA81044",38.561325,-121.50898
"WIDEWATER",38.4831,-77.3703
"MMCA81036",38.753136,-122.62221
"MMCA81036",38.7531,-122.62212
"Estacada Clackamas R",45.291412,-122.33263
"MMCA82041",40.882732,-121.65397
"GBUAPCD EBAM @ Lee V",37.956894,-119.121025
"GBUAPCD EBAM @ Woodf",38.765625,-119.80747
"DN1",35.111,-98.255
"Lantana Preserve",26.593807,-80.058914
"Clarkston-13th St",46.4256,-117.0598
"MMFRA1001",39.43974,-121.0711
"Westport",41.1189,-73.3369
"Yacolt-Yacolt Rd",45.8639,-122.41089
"Harrisville",41.3028,-111.9883
"Confederate Ave",33.7206,-84.3578
"MMNPS1026",40.946754,-123.63651
"PM2.5 Mammoth Lakes",37.64593,-118.96666
"GBUAPCD EBAM @ Coso",36.049427,-117.943855
"Unit328",35.671593,-105.955635
"Unit0269",38.979282,-105.353
"Miami Fire Station #",25.7947,-80.2156
"Billlings Lockwood",45.80636,-108.42655
"MMFRA1001",39.07574,-121.634125
"Mobile_Newport",48.18654,-117.04903
"MMCA81015",38.610947,-122.86882
"MMCA81030",38.933197,-119.971756
"LIBERTY",39.303055,-94.37639
"MMFRA1001",39.48248,-121.22124
"Cle Elum_Mobile",47.197544,-120.95818
"Unit0216",40.073517,-106.09791
"MMCA82021",38.54564,-119.47885
"MMCA82003",39.01937,-122.91523
"MMCA81051",35.527122,-120.52882
"Apache Junction",33.42,-111.5042
"MMNPS1027",40.10262,-123.79379
"MMNPS1027",40.551964,-124.125786
"Mobile_WhiteSalmon",45.73236,-121.49237
"Winters",38.525566,-121.96794
"PM2.5 Mammoth Lakes",37.64578,-118.9667
"MMCA81010",38.93321,-119.97186
"Howland Ameriflux",45.203964,-68.74004
"MMFRA1001",39.43976,-121.07116
"St Theodosius",41.477013,-81.68238
"MMCA81039",35.50349,-119.27255
"MMCA81032",38.211437,-122.132904
"Cle Elum_Mobile",47.19758,-120.958336
"Big Piney",42.486668,-110.09917
"GBUAPCD EBAM @ Woodf",38.765633,-119.80745
"LAX-Hastings",33.95507,-118.43046
"PM2.5 Mammoth Lakes",37.645824,-118.96657
"EBAM 1002",36.60771,-118.06215
"MMNPS1031",40.800724,-124.15864
"Issaquah-Lake Sammam",47.5525,-122.0647
"SF-USD",43.59901,-96.78331
"MMCA81033",38.561012,-121.50712
"Mobile-Goldendale",45.81581,-120.81373
"PM2.5 Woodfords EBAM",38.76556,-119.80741
"Heritage Park",38.8386,-94.7464
"MMCA81030",38.561283,-121.508896
"MMNPS1027",40.55203,-124.125916
"GBUAPCD EBAM 1",37.95713,-119.12117
"MMFRA1001",39.482407,-121.221214
"GBUAPCD EBAM @ Bento",37.817795,-118.47585
"GBUAPCD EBAM @ Crowl",37.56673,-118.74208
"Hidden Valley School",38.473564,-122.70076
"MMNPS1026",40.946667,-123.636536
"MMCA81027",41.79635,-123.37541
"GBUAPCD EBAM @ Woodf",38.765667,-119.80747
"Lone Pine EBAM",36.607624,-118.06211
"MMNPS1027",40.102726,-123.79392
"Downs Park",39.10995,-76.433075
"MMCA81042",38.510773,-122.806076
"Brown University, Ro",41.8261,-72.595
"MMCA81036",38.7532,-122.62221
"GBUAPCD EBAM @ Alpin",38.766235,-119.8076
"MMNPS1026",40.946648,-123.63657
"MMCA81033",38.50723,-122.47149
"Cedar Bluff",38.7703,-99.7636
"MMCA81030",38.56122,-121.51426
"MMCA82023",38.56095,-121.50752
"Downtown Sacramento",38.56844,-121.49311
"Mammoth Lakes",37.648067,-118.97333
"Mobile_Newport",48.1864,-117.04903
"Mobile-Goldendale",45.815746,-120.81371
"MMFRA1001",39.439716,-121.07105
"MMNPS1031",40.800735,-124.15849
"VAAP - Chattanooga",35.1028,-85.1622
"GBUAPCD EBAM @ June",37.784363,-119.07375
"MMCA81033",38.507187,-122.47157
"CHERRYGR",36.3028,-79.4667
"GBUAPCD EBAM @ Bridg",38.257626,-119.21853
"GBUAPCD EBAM @",38.7697,-119.79201
"MMNPS1026",40.946873,-123.63655
"Tulsa 0179",36.15483,-96.01585
"MMCA81023",38.219975,-122.26701
"GBUAPCD EBAM 1",37.95714,-119.12117
"NBURG",41.4994,-74.0097
"PM2.5 Woodfords EBAM",38.765644,-119.80741
"MMCA81030",38.561195,-121.50892
"Oakridge - Willamett",43.74436,-122.48051
"Enumclaw Mud Mt (SO)",47.1411,-121.9379
"Portland - Deering O",43.660248,-70.26897
"GBUAPCD EBAM @ Crowl",37.56676,-118.74536
"Lynn Lane",36.1336,-95.7636
"Mobile_Newport",48.186497,-117.04907
"MMCA81006",41.839188,-122.85124
"Sequoia and Kings Ca",36.4894,-118.8269
"MMNPS1027",40.102684,-123.79386
"Cle Elum_Mobile",47.19762,-120.95827
"MMCA81033",38.5608,-121.5072
"Soledad",36.427975,-121.32782
"Millbrook",41.7856,-73.6947
"MMCA81015",38.610935,-122.86882
"Saginaw - Delight Va",43.83447,-123.03538
"Fair Hill",39.7011,-75.86
"MMCA81009",39.403816,-120.195816
"Unit153",48.970966,-115.19477
"MMCA82003",38.247314,-119.22001
"GRAND RAPIDS - MONRO",42.9847,-85.6711
"MMCA82023",38.561012,-121.50733
"MMCA81023",38.219933,-122.26701
"Spokane-3rd St S",47.6538,-117.4184
"Seabrook Friendship",29.5831,-95.0156
"MMCA81010",40.54866,-122.17391
"Mobile-Goldendale",45.81579,-120.81371
"GBUAPCD EBAM @ Woodf",38.765614,-119.80747
"Bradley",34.87696,-97.70748
"Lone Pine EBAM",36.60727,-118.05462
"Jackson NCORE",32.32904,-90.182655
"MMCA81027",41.796326,-123.37535
"GBUAPCD EBAM @ Alpin",38.76626,-119.8076
"MMFRA1001",39.07577,-121.63408
"MMCA82054",38.24771,-119.227516
"Cody Mobile",44.52612,-109.01673
"Lee HS",30.308535,-81.70556
"South Bend - First S",46.66186,-123.7916
"Garden City",43.64789,-116.26941
"GBUAPCD EBAM @ Lee V",37.95696,-119.12087
"Mobile_Newport",48.186474,-117.04903
"GBUAPCD EBAM @ Bridg",38.257507,-119.21874
"Mammoth Cave NP",37.1314,-86.1481
"Clarksville",36.611412,-87.38467
"Dunn Center",47.3203,-102.5264
"SENEY",46.2889,-85.9503
"Anaheim Near Road",33.819305,-117.91876
"MMCA81023",38.219913,-122.26706
"MMCA81010",40.700966,-122.33736
"1008",38.67387,-120.94336
"Cave Junction Forest",42.1617,-123.64835
"MMCA81030",38.93312,-119.971886
"MMCA81032",38.211544,-122.132996
"GBUAPCD EBAM @ Crowl",37.566784,-118.742
"MMCA81015",38.610924,-122.86888
"DYERTEOM",36.0528,-89.3819
"MMCA81014",35.407906,-120.54667
"MMNPS1027",40.552017,-124.125786
"MMCA81033",34.390137,-119.506485
"Bean",39.483616,-79.02638
"Mobile_WhiteSalmon",45.73235,-121.49233
"GBUAPCD EBAM @ June",37.784332,-119.07362
"Division Street",40.7142,-73.995
"GBUAPCD EBAM @ Crowl",37.56676,-118.742
"Stockton",42.2869,-89.9997
"Ogden #2",41.2064,-111.9752
"GBUAPCD EBAM @ June",37.784462,-119.07362
"GBUAPCD EBAM @ Bento",37.81773,-118.47594
"MMNPS1026",40.946774,-123.636536
"Springfield City Hal",44.046684,-123.01774
"MMCA81033",38.804203,-123.018166
"TARRANT",33.5783,-86.7739
"Unit153",48.971146,-115.19496
"MMCA81012",40.639534,-122.238304
"GBUAPCD EBAM @ Lee V",37.95684,-119.12093
"Sipayik",44.96346,-67.06048
"GBUAPCD EBAM @ Lee V",37.95693,-119.12092
"MMCA81026",41.528065,-122.36443
"Boonville",38.052418,-87.2815
"GBUAPCD EBAM @ Bento",37.817806,-118.47585
"White Pine",43.577602,-116.178154
"MMNPS1031",40.80066,-124.15845
"PM2.5 Mammoth Lakes",37.645844,-118.96651
"BRIS",40.1072,-74.8822
"GBUAPCD EBAM @ Lee V",37.95693,-119.12096
"46th and Farnam",41.257317,-95.98383
"Rte 9 Del. City",39.57768,-75.6036
"Rocky Creek",39.33188,-94.5806
"1NL Navajo Lake",36.8097,-107.6517
"PM2.5 Mammoth Lakes",37.64596,-118.96704
"Coleville EBAM",38.54561,-119.47883
"MMNPS1026",40.946934,-123.63636
"Azalea",27.7858,-82.74
"Coleville EBAM",38.545555,-119.47878
"Lone Pine EBAM",36.60728,-118.0547
"MMCA81036",38.75321,-122.62223
"MMNPS1031",40.800735,-124.15851
"Roseburg Fire Dept",43.152912,-123.38221
"Fort Independence Me",36.8028,-118.1167
"Shapleigh Ball Park",43.58889,-70.87734
"GBUAPCD EBAM @ June",37.784416,-119.07377
"Laurel Oaks Elementa",26.2992,-81.72
"MMCA81006",38.765816,-120.595894
"GBUAPCD EBAM @ Alpin",37.78431,-119.07379
"Plummer",38.985558,-86.99
"Unit386",35.68705,-105.895584
"Southport DRR",33.942295,-78.019264
"GBUAPCD EBAM @ Bridg",38.257473,-119.21866
"Cape Romain",32.941,-79.657
"Springfield",40.00103,-83.80456
"Bridgeport EBAM",38.24771,-119.227455
"MMCA81042",38.510715,-122.80599
"PM2.5 Mammoth Lakes",37.645714,-118.96659
"Minneapolis-Pacific",45.008297,-93.27704
"Willits Blosser Lane",39.39861,-123.35872
"GBUAPCD EBAM @ Crowl",37.566742,-118.74213
"MMNPS1027",40.552094,-124.125786
"MMCA81023",38.21988,-122.26708
"Unit328",35.671547,-105.95567
"OTISVILLE",43.1683,-83.4617
"Mobile_Cle Elum",47.197533,-120.9584
"Stockton - Hazelton",37.95075,-121.26897
"Lawton North",34.633,-98.4288
"BRYSON",35.43477,-83.44213
"Xenia",39.66575,-83.94285
"Coleville EBAM",38.54579,-119.47885
"Spruce Pine",35.912487,-82.06208
"GBUAPCD EBAM @ Coso",36.049427,-117.94377
"MMCA81042",38.510696,-122.80605
"GBUAPCD EBAM @ Alpin",38.766193,-119.8076
"GBUAPCD EBAM @ Bridg",38.25775,-119.2184
"Bayonne",40.67025,-74.12608
"MMFRA1001",39.075825,-121.63415
"Corvallis EPA Office",44.565804,-123.29271
"GBUAPCD EBAM @ Bridg",38.257687,-119.218376
"GRAYSON",38.2383,-82.9883
"MMCA81024",41.04711,-123.675156
"Unit1029",41.728477,-122.52157
"WNVLELSC",35.507225,-82.96362
"Unit0269",38.979294,-105.35305
"GBUAPCD EBAM @ Lee V",37.956917,-119.121025
"Santa Clarita",34.3833,-118.5283
"MMCA82003",38.247196,-119.22014
"Durango",33.4265,-112.1181
"Denver - CAMP - 2105",39.7511,-104.9872
"SOMERST",37.0978,-84.6117
"PM2.5 Woodfords EBAM",38.765526,-119.80734
"South Lake Tahoe - S",38.94498,-119.97061
"GBUAPCD EBAM @ Crowl",37.566696,-118.742
"Plain_Mobile",47.76861,-120.664536
"Piru - Pacific",34.40428,-118.80998
"MMCA81033",38.56082,-121.50707
"Eugene - Wilkes Dr.",44.1158,-123.12107
"Lone Pine EBAM",36.6077,-118.06211
"Concord",43.21847,-71.51453
"Grants Pass - Parksi",42.43415,-123.348465
"GBUAPCD EBAM @ June",37.78431,-119.07358
"MMCA81010",40.88948,-122.38587
"MMCA81011",32.792076,-115.5631
"Lewiston",46.4085,-116.9914
"Utica",43.0994,-75.225
"Santee Sioux",42.8292,-97.8541
"South Fayette",40.3819,-80.1856
"MMCA81033",34.39018,-119.50653
"NORTHBRK",42.1406,-87.7994
"Tonawanda II",42.9981,-78.8993
"TAHLEQUAH",35.8542,-94.9861
"MMNPS1027",40.551994,-124.12589
"MMCA81023",38.219967,-122.26701
"MMCA81042",38.510715,-122.80597
"Unit153",48.971252,-115.19509
"MMCA81008",38.67383,-120.94338
"Plain_Mobile",47.197556,-120.958206
"Longmont",40.164585,-105.10086
"PM2.5 Woodfords EBAM",38.765644,-119.80747
"Worcester",42.2742,-71.8758
"LEGGETT",35.988277,-77.5843
"OWENPRI",37.7808,-87.0756
"MMCA81033",34.390095,-119.506424
"GBUAPCD EBAM @ Alpin",38.766235,-119.80767
"GBUAPCD EBAM @ Lee V",37.95682,-119.121
"Nashua - Gilson Rd.",42.7019,-71.445
"Montevallo",33.0928,-86.8072
"EBAM7 - Sac 5th St.",37.74646,-120.1437
"REA3",40.3833,-75.9686
"MMCA81015",38.61088,-122.86884
